Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
1511 E Mercer St,Natural Gas Odor,4/3/23 9:52,47.624444,-122.312458,POINT (-122.312458 47.624444),F230040326
609 Maynard Ave S,Aid Response,4/3/23 9:55,47.597436,-122.325062,POINT (-122.325062 47.597436),F230040327
1632 S Weller St,Aid Response,4/3/23 9:56,47.597488,-122.311161,POINT (-122.311161 47.597488),F230040328
Meridian Ave N / N Northgate Way,Aid Response,4/3/23 10:00,47.708663,-122.333993,POINT (-122.333993 47.708663),F230040329
1701 E Mercer St,Nurseline/AMR,4/3/23 10:00,47.62443,-122.309601,POINT (-122.309601 47.62443),F230040330
40th Ave Sw / Sw Dakota St,MVI - Motor Vehicle Incident,4/3/23 10:02,47.56649,-122.38281,POINT (-122.38281 47.56649),F230040331
1501 E Thomas St,Medic Response,4/3/23 10:16,47.620503,-122.312698,POINT (-122.312698 47.620503),F230040332
13023 Greenwood Ave N,Automatic Fire Alarm False,4/3/23 10:18,47.723436,-122.355547,POINT (-122.355547 47.723436),F230040333
8th Ave / Olive Way,Aid Response,4/3/23 10:19,47.614057,-122.334061,POINT (-122.334061 47.614057),F230040334
Nw 77th St / 13th Ave Nw,Aid Response,4/3/23 10:21,47.685074,-122.372751,POINT (-122.372751 47.685074),F230040335
1911 22nd Ave S,Aid Response,4/3/23 10:22,47.586234,-122.304237,POINT (-122.304237 47.586234),F230040336
9333 31st Pl Sw,Aid Response,4/3/23 10:24,47.519544,-122.373402,POINT (-122.373402 47.519544),F230040337
7524 35th Ave Sw,Medic Response,4/3/23 10:26,47.535284,-122.376607,POINT (-122.376607 47.535284),F230040338
9345 Fauntleroy Way Sw,Aid Response,4/3/23 10:29,47.519378,-122.394168,POINT (-122.394168 47.519378),F230040339
4544 7th Ave Ne,Encampment Fire,4/3/23 10:32,47.662004,-122.320724,POINT (-122.320724 47.662004),F230040340
12050 31st Ave Ne,Aid Response,4/3/23 10:40,47.715873,-122.295245,POINT (-122.295245 47.715873),F230040342
1920 10th Ave E,Aid Response,4/3/23 10:47,47.636173,-122.320087,POINT (-122.320087 47.636173),F230040344
14115 Aurora Ave N,Medic Response,4/3/23 10:49,47.731129,-122.345064,POINT (-122.345064 47.731129),F230040345
9253 Fauntleroy Way Sw,Aid Response,4/3/23 10:51,47.520776,-122.393552,POINT (-122.393552 47.520776),F230040346
11039 17th Ave Ne,Aid Response,4/3/23 10:56,47.709397,-122.309982,POINT (-122.309982 47.709397),F230040347
111 Cedar St,Aid Response,4/3/23 11:01,47.615877,-122.35052,POINT (-122.35052 47.615877),F230040348
2119 3rd Ave,Aid Response,4/3/23 11:02,47.613308,-122.342432,POINT (-122.342432 47.613308),F230040349
Terry Ave / Marion St,Aid Response,4/3/23 11:10,47.60816,-122.325598,POINT (-122.325598 47.60816),F230040350
12505 Greenwood Ave N,Aid Response,4/3/23 11:14,47.719638,-122.355539,POINT (-122.355539 47.719638),F230040351
188 E Blaine St,Aid Response,4/3/23 11:16,47.634866,-122.32539,POINT (-122.32539 47.634866),F230040352
401 Ne Northgate Way,Aid Response,4/3/23 11:17,47.708603,-122.324575,POINT (-122.324575 47.708603),F230040353
511 S Dearborn St,Medic Response- Overdose,4/3/23 11:25,47.595814,-122.327535,POINT (-122.327535 47.595814),F230040354
1201 E Union St,Auto Fire Alarm,4/3/23 11:41,47.612889,-122.31672,POINT (-122.31672 47.612889),F230040355
1410 Ne 66th St,Auto Fire Alarm,4/3/23 11:45,47.676516,-122.313014,POINT (-122.313014 47.676516),F230040356
Airport Way S / S Spokane St,Encampment Fire,4/3/23 11:47,47.571399,-122.322746,POINT (-122.322746 47.571399),F230040357
7538 28th Ave Sw,Aid Response,4/3/23 11:50,47.535187,-122.368473,POINT (-122.368473 47.535187),F230040360
600 Sw Kenyon St,Aid Response,4/3/23 11:51,47.531953,-122.343095,POINT (-122.343095 47.531953),F230040361
5236 26th Ave S,Rescue Lock In/Out,4/3/23 11:54,47.555559,-122.299215,POINT (-122.299215 47.555559),F230040381
10100 Holman Rd Nw,MVI - Motor Vehicle Incident,4/3/23 11:54,47.7024,-122.360743,POINT (-122.360743 47.7024),F230040363
3rd Ave Nw / Holman Rd Nw,MVI - Motor Vehicle Incident,4/3/23 11:54,47.7024,-122.360743,POINT (-122.360743 47.7024),F230040364
1900 25th Ave S,Illegal Burn,4/3/23 11:55,47.586314,-122.300315,POINT (-122.300315 47.586314),F230040365
1326 University St,Triaged Incident,4/3/23 11:58,47.61266,-122.324274,POINT (-122.324274 47.61266),F230040367
N NORTHGATE WAY / BURKE AVE N,Aid Response,4/3/23 11:58,47.707376,-122.33573,POINT (-122.33573 47.707376),F230040366
913 S Jackson St,Auto Fire Alarm,4/3/23 12:00,47.59919,-122.320841,POINT (-122.320841 47.59919),F230040369
1201 Summit Ave,Medic Response,4/3/23 12:00,47.611694,-122.324223,POINT (-122.324223 47.611694),F230040371
N 115th St / Aurora Ave N,MVI - Motor Vehicle Incident,4/3/23 12:02,47.712319,-122.344814,POINT (-122.344814 47.712319),F230040373
1201 E Union St,Auto Fire Alarm,4/3/23 12:04,47.612889,-122.31672,POINT (-122.31672 47.612889),F230040375
810 Ne Northgate Way,MVI - Motor Vehicle Incident,4/3/23 12:05,47.708576,-122.320424,POINT (-122.320424 47.708576),F230040376
3621 Ne 100th St,Aid Response,4/3/23 12:10,47.701111,-122.289597,POINT (-122.289597 47.701111),F230040377
1455 Nw Leary Way,Medic Response,4/3/23 12:12,47.663663,-122.375024,POINT (-122.375024 47.663663),F230040379
3621 33rd Ave S,Low Acuity Referral,4/3/23 12:14,47.571408,-122.291001,POINT (-122.291001 47.571408),F230040380
1105 Madison St,Aid Response,4/3/23 12:19,47.609362,-122.325082,POINT (-122.325082 47.609362),F230040382
509 3rd Ave,Auto Fire Alarm,4/3/23 12:22,47.602114,-122.330809,POINT (-122.330809 47.602114),F230040383
2121 41st Ave Sw,Aid Response,4/3/23 12:23,47.585035,-122.383753,POINT (-122.383753 47.585035),F230040384
1008 N 109TH ST,Water Job Minor,4/3/23 12:28,47.708034,-122.345975,POINT (-122.345975 47.708034),F230040386
9200 2nd Ave Sw,Aid Response,4/3/23 12:32,47.521244,-122.336301,POINT (-122.336301 47.521244),F230040388
1203 W Bothwell St,Investigate Out Of Service,4/3/23 12:40,47.643828,-122.372258,POINT (-122.372258 47.643828),F230040391
7700 35th Ave Sw,Aid Response,4/3/23 12:41,47.533742,-122.376619,POINT (-122.376619 47.533742),F230040390
620 Terry Ave,Auto Fire Alarm,4/3/23 12:51,47.606157,-122.323768,POINT (-122.323768 47.606157),F230040394
Broadway / Boren Ave,Aid Response,4/3/23 12:51,47.604531,-122.320745,POINT (-122.320745 47.604531),F230040393
1900 N Northgate Way,Aid Response,4/3/23 12:55,47.707922,-122.335326,POINT (-122.335326 47.707922),F230040395
12740 33rd Ave Ne,Aid Response,4/3/23 13:00,47.720938,-122.292513,POINT (-122.292513 47.720938),F230040398
4215 S Elmgrove St,Aid Response,4/3/23 13:02,47.529956,-122.28045,POINT (-122.28045 47.529956),F230040399
825 Eastlake Ave E,Medic Response,4/3/23 13:14,47.626215,-122.329199,POINT (-122.329199 47.626215),F230040400
1415 Summit Ave,Aid Response,4/3/23 13:17,47.613138,-122.325507,POINT (-122.325507 47.613138),F230040401
12505 Greenwood Ave N,Aid Response,4/3/23 13:18,47.719638,-122.355539,POINT (-122.355539 47.719638),F230040402
13000 Linden Ave N,Medic Response,4/3/23 13:25,47.723218,-122.348195,POINT (-122.348195 47.723218),F230040404
13716 Lake City Way Ne,Low Acuity Response,4/3/23 13:26,47.72838,-122.292253,POINT (-122.292253 47.72838),F230040405
802 Terry Ave,MVI - Motor Vehicle Incident,4/3/23 13:30,47.607453,-122.324953,POINT (-122.324953 47.607453),F230040406
3641 2nd Ave S,Triaged Incident,4/3/23 13:31,47.571212,-122.332002,POINT (-122.332002 47.571212),F230040407
8th Ave Ne / Ne 65th St,Aid Response,4/3/23 13:31,47.675852,-122.320053,POINT (-122.320053 47.675852),F230040408
3rd Ave / Pine St,Medic Response- Overdose,4/3/23 13:33,47.610743,-122.338702,POINT (-122.338702 47.610743),F230040409
1922 9th Ave,Aid Response,4/3/23 13:35,47.615781,-122.334715,POINT (-122.334715 47.615781),F230040410
12026 15th Ave Ne,Automatic Fire Alarm False,4/3/23 13:39,47.715942,-122.312561,POINT (-122.312561 47.715942),F230040411
1000 4th Ave,Nurseline/AMR,4/3/23 13:41,47.606088,-122.332909,POINT (-122.332909 47.606088),F230040414
13717 Linden Ave N,Low Acuity Response,4/3/23 13:42,47.728255,-122.347731,POINT (-122.347731 47.728255),F230040415
3621 33rd Ave S,Low Acuity Response,4/3/23 13:48,47.571408,-122.291001,POINT (-122.291001 47.571408),F230040417
Rainier Ave S / S College St,Aid Response,4/3/23 13:49,47.582763,-122.301518,POINT (-122.301518 47.582763),F230040418
4516 15th Ave Ne,Medic Response- Overdose,4/3/23 13:59,47.6614,-122.311991,POINT (-122.311991 47.6614),F230040420
1317 Ne 47th St,Aid Response,4/3/23 14:08,47.663099,-122.314041,POINT (-122.314041 47.663099),F230040422
1008 N 109th St,AFA4 - Auto Alarm 2 + 1 + 1,4/3/23 14:18,47.708034,-122.345975,POINT (-122.345975 47.708034),F230040423
8 W Aloha St,Auto Fire Alarm,4/3/23 14:19,47.627192,-122.356783,POINT (-122.356783 47.627192),F230040424
724 N 143rd St,Nurseline/AMR,4/3/23 14:20,47.732314,-122.350154,POINT (-122.350154 47.732314),F230040425
509 3rd Ave,Low Acuity Response,4/3/23 14:21,47.602114,-122.330809,POINT (-122.330809 47.602114),F230040426
2208 2nd Ave,4RED - 2 + 1 + 1,4/3/23 14:25,47.613326,-122.344446,POINT (-122.344446 47.613326),F230040429
223 Yesler Way,Aid Response,4/3/23 14:25,47.601718,-122.331581,POINT (-122.331581 47.601718),F230040428
621 12th Ave E,Aid Response,4/3/23 14:29,47.624484,-122.316733,POINT (-122.316733 47.624484),F230040431
12 Mercer St,Aid Response,4/3/23 14:29,47.624582,-122.356573,POINT (-122.356573 47.624582),F230040433
620 Terry Ave,Aid Response,4/3/23 14:32,47.606157,-122.323768,POINT (-122.323768 47.606157),F230040434
12702 15th Ave Ne,Low Acuity Response,4/3/23 14:35,47.720887,-122.312672,POINT (-122.312672 47.720887),F230040437
3651 34th Ave S,Auto Fire Alarm,4/3/23 14:46,47.571115,-122.28993,POINT (-122.28993 47.571115),F230040439
14203 38th Ave Ne,Aid Response,4/3/23 14:49,47.73128,-122.287353,POINT (-122.287353 47.73128),F230040440
8845 12th Ave Sw,Medic Response,4/3/23 14:50,47.524255,-122.350573,POINT (-122.350573 47.524255),F230040441
301 2nd Ave S,Water Job Minor,4/3/23 14:53,47.600032,-122.331573,POINT (-122.331573 47.600032),F230040443
2nd Ave / Blanchard St,1RED 1 Unit,4/3/23 14:54,47.613271,-122.344353,POINT (-122.344353 47.613271),F230040445
Airport Way S / 6th Ave S,Aid Response,4/3/23 14:54,47.594923,-122.325967,POINT (-122.325967 47.594923),F230040444
Ne Northgate Way / Roosevelt Way Ne,Aid Response,4/3/23 14:55,47.708561,-122.317852,POINT (-122.317852 47.708561),F230040446
Eb Wsea Frwy To 1,MVI - Motor Vehicle Incident,4/3/23 15:00,47.57151,-122.337962,POINT (-122.337962 47.57151),F230040450
2205 2ND AVE,Investigate Out Of Service,4/3/23 15:00,47.613302,-122.344406,POINT (-122.344406 47.613302),F230040449
10414 60th Ave S,Medic Response,4/3/23 15:01,47.507568,-122.258372,POINT (-122.258372 47.507568),F230040448
2212 S Jackson St,Nurseline/AMR,4/3/23 15:06,47.599276,-122.303156,POINT (-122.303156 47.599276),F230040451
2020 Ne 89th St,Auto Fire Alarm,4/3/23 15:08,47.693028,-122.306419,POINT (-122.306419 47.693028),F230040453
116 Fairview Ave N,Aid Response,4/3/23 15:18,47.618693,-122.334256,POINT (-122.334256 47.618693),F230040455
1029 S Jackson St,Low Acuity Response,4/3/23 15:27,47.599184,-122.319285,POINT (-122.319285 47.599184),F230040456
35th Ave Sw / Sw Willow St,Aid Response,4/3/23 15:40,47.54104,-122.376531,POINT (-122.376531 47.54104),F230040458
509 3rd Ave,Aid Response,4/3/23 15:45,47.602114,-122.330809,POINT (-122.330809 47.602114),F230040461
401 S JACKSON ST,Aid Response,4/3/23 15:50,47.599197,-122.328955,POINT (-122.328955 47.599197),F230040463
527 Ne 120th St,Medic Response,4/3/23 16:05,47.715857,-122.323238,POINT (-122.323238 47.715857),F230040464
Nb I5 To Olive,MVI - Motor Vehicle Incident,4/3/23 16:05,47.613482,-122.329939,POINT (-122.329939 47.613482),F230040465
4215 9th Ave Ne,Aid Response,4/3/23 16:09,47.657799,-122.318795,POINT (-122.318795 47.657799),F230040466
2720 E Madison St,Aid Response,4/3/23 16:10,47.623153,-122.296667,POINT (-122.296667 47.623153),F230040467
8220 23rd Ave Ne,1RED 1 Unit,4/3/23 16:13,47.688757,-122.30278,POINT (-122.30278 47.688757),F230040468
1250 1st Ave S,EVENT - Special Event,4/3/23 16:16,47.592049,-122.334195,POINT (-122.334195 47.592049),F230040469
9440 27th Ave Sw,Aid Response,4/3/23 16:28,47.518457,-122.367275,POINT (-122.367275 47.518457),F230040471
2608 4th Ave W,Medic Response,4/3/23 16:34,47.643293,-122.362243,POINT (-122.362243 47.643293),F230040473
334 1st Ave N,EVENT - Special Event,4/3/23 16:38,47.621329,-122.355431,POINT (-122.355431 47.621329),F230040474
13th Ave / E Pike St,Aid Response,4/3/23 16:41,47.614113,-122.31553,POINT (-122.31553 47.614113),F230040475
4245 Roosevelt Way Ne,Medic Response,4/3/23 16:47,47.658298,-122.317782,POINT (-122.317782 47.658298),F230040476
5120 S Roxbury St,Aid Response,4/3/23 16:50,47.516846,-122.26917,POINT (-122.26917 47.516846),F230040477
12702 15th Ave Ne,Aid Response,4/3/23 16:53,47.720887,-122.312672,POINT (-122.312672 47.720887),F230040478
2225 4th Ave,Low Acuity Response,4/3/23 17:00,47.614788,-122.342952,POINT (-122.342952 47.614788),F230040480
305 Harrison St,Low Acuity Response,4/3/23 17:02,47.622089,-122.351371,POINT (-122.351371 47.622089),F230040481
6739 37th Ave Sw,Aid Response,4/3/23 17:07,47.542698,-122.379184,POINT (-122.379184 47.542698),F230040482
1455 Nw Leary Way,Nurseline/AMR,4/3/23 17:09,47.663663,-122.375024,POINT (-122.375024 47.663663),F230040484
13326 17th Ave Ne,Low Acuity Response,4/3/23 17:10,47.725979,-122.310866,POINT (-122.310866 47.725979),F230040483
135 S King St,Aid Response,4/3/23 17:22,47.59829,-122.332692,POINT (-122.332692 47.59829),F230040485
2501 2nd Ave N,Aid Response,4/3/23 17:26,47.641415,-122.353404,POINT (-122.353404 47.641415),F230040486
1221 E Pike St,Triaged Incident,4/3/23 17:52,47.614106,-122.316556,POINT (-122.316556 47.614106),F230040487
Swift Ave S / S Graham St,MVI - Motor Vehicle Incident,4/3/23 17:54,47.546981,-122.307937,POINT (-122.307937 47.546981),F230040488
3621 33rd Ave S,Aid Response,4/3/23 17:54,47.571408,-122.291001,POINT (-122.291001 47.571408),F230040489
Lake City Way Ne / Ne 130th St,Triaged Incident,4/3/23 17:58,47.722899,-122.293194,POINT (-122.293194 47.722899),F230040490
3642 33rd Ave S,Nurseline/AMR,4/3/23 18:02,47.571233,-122.291003,POINT (-122.291003 47.571233),F230040492
1830 Broadway,Aid Response,4/3/23 18:14,47.617917,-122.320841,POINT (-122.320841 47.617917),F230040495
320 W Roy St,Rescue Elevator,4/3/23 18:17,47.625849,-122.360866,POINT (-122.360866 47.625849),F230040496
7727 28th Ave Ne,4RED - 2 + 1 + 1,4/3/23 18:20,47.685769,-122.297346,POINT (-122.297346 47.685769),F230040499
Ne 42nd St / Brooklyn Ave Ne,Aid Response,4/3/23 18:37,47.658329,-122.314363,POINT (-122.314363 47.658329),F230040503
3011 31st Ave W,Aid Response,4/3/23 18:37,47.646921,-122.396916,POINT (-122.396916 47.646921),F230040504
9425 Merton Way S,Medic Response- 7 per Rule,4/3/23 18:39,47.517902,-122.280338,POINT (-122.280338 47.517902),F230040505
20th Ave / E Jefferson St,Aid Response,4/3/23 18:40,47.606167,-122.306332,POINT (-122.306332 47.606167),F230040506
M L King Jr Way S / S Snoqualmie St,MVI - Motor Vehicle Incident,4/3/23 18:44,47.561784,-122.294086,POINT (-122.294086 47.561784),F230040507
2103 N 115th St,Aid Response,4/3/23 18:50,47.712291,-122.334016,POINT (-122.334016 47.712291),F230040509
1900 Ne Grant Ln,Aid Response,4/3/23 18:51,47.655385,-122.307669,POINT (-122.307669 47.655385),F230040510
5520 Ravenna Ave Ne,Medic Response- Overdose,4/3/23 19:00,47.668836,-122.303914,POINT (-122.303914 47.668836),F230040511
1420 Western Ave,Auto Fire Alarm,4/3/23 19:05,47.607557,-122.340392,POINT (-122.340392 47.607557),F230040512
4th Ave S / S Royal Brougham Way,Rubbish Fire,4/3/23 19:08,47.592394,-122.329049,POINT (-122.329049 47.592394),F230040514
4628 S Holly St,2RED - 1 + 1,4/3/23 19:11,47.542466,-122.275011,POINT (-122.275011 47.542466),F230040515
1420 Western Ave,Aid Response,4/3/23 19:16,47.607557,-122.340392,POINT (-122.340392 47.607557),F230040517
Nw 56th St / 14th Ave Nw,Aid Response,4/3/23 19:25,47.669441,-122.373587,POINT (-122.373587 47.669441),F230040518
3641 2nd Ave S,Triaged Incident,4/3/23 19:26,47.571212,-122.332002,POINT (-122.332002 47.571212),F230040519
8th Ave / James St,Medic Response- Overdose,4/3/23 19:29,47.60509,-122.32586,POINT (-122.32586 47.60509),F230040520
1214 S Holgate St,Aid Response,4/3/23 19:29,47.586375,-122.317092,POINT (-122.317092 47.586375),F230040521
13725 32nd Ave Ne,Aid Response,4/3/23 19:30,47.728366,-122.293639,POINT (-122.293639 47.728366),F230040522
5033 37th Ave S,Aid Response,4/3/23 19:38,47.556785,-122.286143,POINT (-122.286143 47.556785),F230040523
S Jackson St / 4th Ave S,Aid Response,4/3/23 19:41,47.599197,-122.328968,POINT (-122.328968 47.599197),F230040525
12529 33rd Ave Ne,Aid Response,4/3/23 19:41,47.719464,-122.292729,POINT (-122.292729 47.719464),F230040524
14200 Linden Ave N,Aid Response,4/3/23 19:41,47.731677,-122.347772,POINT (-122.347772 47.731677),F230040526
S King St / 5th Ave S,Aid Response,4/3/23 19:47,47.598356,-122.327671,POINT (-122.327671 47.598356),F230040527
631 Nw 80th St,Medic Response,4/3/23 19:50,47.686938,-122.363731,POINT (-122.363731 47.686938),F230040528
5010 Seelye Ct S,Aid Response,4/3/23 19:54,47.557115,-122.307022,POINT (-122.307022 47.557115),F230040530
1st Ave / Pike St,Rubbish Fire,4/3/23 19:58,47.608821,-122.340013,POINT (-122.340013 47.608821),F230040531
5215 15th Ave Ne,Aid Response Yellow,4/3/23 20:09,47.666528,-122.311914,POINT (-122.311914 47.666528),F230040533
West Stevens Way Ne / Ne Grant Ln,Triaged Incident,4/3/23 20:14,47.654952,-122.310427,POINT (-122.310427 47.654952),F230040534
7243 38th Ave S,Automatic Fire Alarm False,4/3/23 20:15,47.537548,-122.284717,POINT (-122.284717 47.537548),F230040535
401 2ND AVE ET S,Rubbish Fire,4/3/23 20:24,47.600878,-122.331215,POINT (-122.331215 47.600878),F230040537
800 Occidental Ave S,EVENT - Special Event,4/3/23 20:42,47.595692,-122.333273,POINT (-122.333273 47.595692),F230040539
548 15th Ave,Aid Response,4/3/23 20:44,47.606628,-122.312857,POINT (-122.312857 47.606628),F230040540
Rainier Ave S / S Hudson St,Aid Response,4/3/23 20:46,47.557041,-122.28463,POINT (-122.28463 47.557041),F230040541
NB I5 AT 130,MVI - Motor Vehicle Incident,4/3/23 20:48,47.719838,-122.324131,POINT (-122.324131 47.719838),F230040544
8608 16th Ave Sw,Aid Response,4/3/23 20:50,47.526443,-122.355073,POINT (-122.355073 47.526443),F230040545
3658 Whitman Ave N,Activated CO Detector,4/3/23 21:03,47.651259,-122.345995,POINT (-122.345995 47.651259),F230040547
199 15TH AVE E,Medic Response- Overdose,4/3/23 21:10,47.619967,-122.312719,POINT (-122.312719 47.619967),F230040549
422 11th Ave E,Aid Response,4/3/23 21:10,47.622217,-122.317819,POINT (-122.317819 47.622217),F230040550
111 Cedar St,Medic Response,4/3/23 21:11,47.615877,-122.35052,POINT (-122.35052 47.615877),F230040551
California Ave Sw / Sw Brandon St,Medic Response- 6 per Rule,4/3/23 21:15,47.553892,-122.386987,POINT (-122.386987 47.553892),F230040552
2810 S Mcclellan St,Medic Response,4/3/23 21:15,47.578347,-122.296085,POINT (-122.296085 47.578347),F230040553
Dexter Way N / Aurora Ave N,MVI - Motor Vehicle Incident,4/3/23 21:21,47.640549,-122.3464,POINT (-122.3464 47.640549),F230040555
9217 20th Ave Sw,Aid Response Yellow,4/3/23 21:22,47.520872,-122.359164,POINT (-122.359164 47.520872),F230040557
1st Ave S / S Lander St,Aid Response,4/3/23 21:22,47.579811,-122.334201,POINT (-122.334201 47.579811),F230040559
800 Jefferson St,Auto Fire Alarm,4/3/23 21:25,47.604377,-122.325207,POINT (-122.325207 47.604377),F230040558
3924 Montlake Blvd Ne,Rescue Elevator,4/3/23 21:33,47.652514,-122.303103,POINT (-122.303103 47.652514),F230040561
510 Minor Ave N,Aid Response,4/3/23 21:38,47.623222,-122.333001,POINT (-122.333001 47.623222),F230040562
5713 S Leo St,Aid Response,4/3/23 21:47,47.50251,-122.261241,POINT (-122.261241 47.50251),F230040565
