Address,Type,Datetime,Latitude,Longitude,Report Location,Incident Number
1011 Olive Way,Auto Fire Alarm,1/20/23 6:27,47.615055,-122.33167,POINT (-122.33167 47.615055),F230008538
3410 35TH AVE W,Aid Response,1/20/23 6:43,47.650529,-122.402289,POINT (-122.402289 47.650529),F230008539
Meridian Ave N / N Northgate Way,Encampment Fire,1/20/23 6:48,47.708663,-122.333993,POINT (-122.333993 47.708663),F230008540
1511 3rd Ave,Rubbish Fire,1/20/23 6:53,47.609851,-122.337886,POINT (-122.337886 47.609851),F230008541
1501 17th Ave,Aid Response,1/20/23 6:56,47.614106,-122.310161,POINT (-122.310161 47.614106),F230008542
6507 41st Ave Sw,Natural Gas Odor,1/20/23 7:04,47.544772,-122.384454,POINT (-122.384454 47.544772),F230008543
525 14th Ave E,Low Acuity Response,1/20/23 7:16,47.623391,-122.314649,POINT (-122.314649 47.623391),F230008544
211 Dexter Ave N,Auto Fire Alarm,1/20/23 7:24,47.619839,-122.342391,POINT (-122.342391 47.619839),F230008546
819 S Rose St,Low Acuity Response,1/20/23 7:25,47.529014,-122.32262,POINT (-122.32262 47.529014),F230008547
620 N 130th St,Aid Response,1/20/23 7:34,47.723223,-122.351366,POINT (-122.351366 47.723223),F230008548
600 5th Ave S,Auto Fire Alarm,1/20/23 7:48,47.597517,-122.327675,POINT (-122.327675 47.597517),F230008549
219 Pontius Ave N,Aid Response,1/20/23 8:12,47.619877,-122.331698,POINT (-122.331698 47.619877),F230008550
362 Denny Way,Aid Response,1/20/23 8:14,47.618578,-122.349485,POINT (-122.349485 47.618578),F230008551
4529 S Henderson St,Aid Response,1/20/23 8:17,47.523311,-122.275764,POINT (-122.275764 47.523311),F230008552
5151 55th Ave S,Automatic Fire Alarm Resd,1/20/23 8:20,47.555791,-122.264692,POINT (-122.264692 47.555791),F230008553
2208 15th Ave W,Auto Fire Alarm,1/20/23 8:29,47.638695,-122.376149,POINT (-122.376149 47.638695),F230008554
5224 S Farrar St,Medic Response,1/20/23 8:30,47.55556,-122.267879,POINT (-122.267879 47.55556),F230008555
6600 Roosevelt Way Ne,Triaged Incident,1/20/23 8:34,47.676554,-122.317373,POINT (-122.317373 47.676554),F230008556
306 Halladay St,Electrical Problem,1/20/23 8:40,47.642085,-122.351622,POINT (-122.351622 47.642085),F230008558
6031 6th Ave Nw,Nurseline/AMR,1/20/23 8:43,47.672624,-122.364007,POINT (-122.364007 47.672624),F230008559
5218 39TH AVE NE,Aid Response,1/20/23 8:43,47.666892,-122.285658,POINT (-122.285658 47.666892),F230008560
9220 2nd Ave Sw,Aid Response,1/20/23 8:48,47.520903,-122.335815,POINT (-122.335815 47.520903),F230008561
111 Cedar St,Nurseline/AMR,1/20/23 8:54,47.615877,-122.35052,POINT (-122.35052 47.615877),F230008564
1240 Sw Othello St,Low Acuity Response,1/20/23 8:58,47.537294,-122.350902,POINT (-122.350902 47.537294),F230008565
1765 6th Ave S,Aid Response,1/20/23 9:04,47.587559,-122.325971,POINT (-122.325971 47.587559),F230008566
6TH AVE S / S HOLGATE ST,Medic Response,1/20/23 9:09,47.586175,-122.325975,POINT (-122.325975 47.586175),F230008567
6th Ave / Olive Way,Aid Response,1/20/23 9:14,47.61313,-122.336282,POINT (-122.336282 47.61313),F230008568
1911 22nd Ave S,Aid Response,1/20/23 9:17,47.586234,-122.304237,POINT (-122.304237 47.586234),F230008570
7712 46th Ave S,Aid Response,1/20/23 9:18,47.533596,-122.275321,POINT (-122.275321 47.533596),F230008569
1527 15th Ave,Auto Fire Alarm,1/20/23 9:20,47.614708,-122.31277,POINT (-122.31277 47.614708),F230008572
7th Ave Ne / Ne 45th St,Illegal Burn,1/20/23 9:27,47.661319,-122.320728,POINT (-122.320728 47.661319),F230008573
17th Ave Nw / Nw 53rd St,Triaged Incident,1/20/23 9:29,47.667167,-122.378885,POINT (-122.378885 47.667167),F230008574
6720 East Green Lake Way N,Nurseline/AMR,1/20/23 9:30,47.67834,-122.32895,POINT (-122.32895 47.67834),F230008575
Harvard Ave E / E Roy St,Aid Response,1/20/23 9:31,47.625117,-122.321976,POINT (-122.321976 47.625117),F230008576
1420 Western Ave,Aid Response,1/20/23 9:31,47.607557,-122.340392,POINT (-122.340392 47.607557),F230008577
3204 Sw Morgan St,Aid Response,1/20/23 9:35,47.544669,-122.373777,POINT (-122.373777 47.544669),F230008578
19th Ave S / Swift Ave S,MVI - Motor Vehicle Incident,1/20/23 9:36,47.547361,-122.308623,POINT (-122.308623 47.547361),F230008579
13th Ave / E Madison St,MVI - Motor Vehicle Incident,1/20/23 9:39,47.613354,-122.315518,POINT (-122.315518 47.613354),F230008580
12724 Lake City Way Ne,Aid Response,1/20/23 9:40,47.721231,-122.294078,POINT (-122.294078 47.721231),F230008582
23rd Ave S / S College St,Medic Response- Overdose,1/20/23 9:41,47.582946,-122.302954,POINT (-122.302954 47.582946),F230008581
1407 2nd Ave W,Activated CO Detector,1/20/23 9:42,47.631378,-122.359203,POINT (-122.359203 47.631378),F230008584
102 Pike St,Aid Response,1/20/23 9:42,47.60883,-122.33999,POINT (-122.33999 47.60883),F230008583
3033 California Ave Sw,Aid Response,1/20/23 9:45,47.576766,-122.386721,POINT (-122.386721 47.576766),F230008585
10329 Meridian Ave N,Aid Response,1/20/23 9:51,47.703477,-122.333907,POINT (-122.333907 47.703477),F230008586
75 Vine St,Nurseline/AMR,1/20/23 9:54,47.614557,-122.350578,POINT (-122.350578 47.614557),F230008587
1900 5th Ave,Auto Fire Alarm,1/20/23 9:54,47.612958,-122.337873,POINT (-122.337873 47.612958),F230008588
1039 6th Ave S,Medic Response- Overdose,1/20/23 9:57,47.593751,-122.325968,POINT (-122.325968 47.593751),F230008589
6200 13th Ave S,Aid Response,1/20/23 9:59,47.547974,-122.316104,POINT (-122.316104 47.547974),F230008590
3218 Fuhrman Ave E,Aid Response,1/20/23 10:12,47.650404,-122.320216,POINT (-122.320216 47.650404),F230008592
7040 16th Ave Sw,Low Acuity Response,1/20/23 10:16,47.539668,-122.354981,POINT (-122.354981 47.539668),F230008593
10510 5th Ave Ne,Triaged Incident,1/20/23 10:23,47.705079,-122.323174,POINT (-122.323174 47.705079),F230008594
N 89th St / Fremont Ave N,Aid Response,1/20/23 10:24,47.693477,-122.349946,POINT (-122.349946 47.693477),F230008595
10521 Meridian Ave N,Aid Response,1/20/23 10:28,47.705221,-122.333933,POINT (-122.333933 47.705221),F230008597
6th Ave / Yesler Way,Illegal Burn,1/20/23 10:30,47.60171,-122.326351,POINT (-122.326351 47.60171),F230008598
Fremont Ave N / N 34th St,Aid Response,1/20/23 10:36,47.64959,-122.349747,POINT (-122.349747 47.64959),F230008599
5018 17th Ave Ne,Unk Odor,1/20/23 10:40,47.665015,-122.309474,POINT (-122.309474 47.665015),F230008600
10510 5th Ave Ne,Medic Response- 7 per Rule,1/20/23 10:45,47.705079,-122.323174,POINT (-122.323174 47.705079),F230008602
6329 15th Ave Ne,Aid Response,1/20/23 10:46,47.674912,-122.311923,POINT (-122.311923 47.674912),F230008601
12329 Roosevelt Way Ne,Aid Response,1/20/23 10:50,47.717893,-122.318086,POINT (-122.318086 47.717893),F230008604
Terry Ave / James St,Aid Response,1/20/23 10:50,47.606018,-122.323641,POINT (-122.323641 47.606018),F230008603
10057 Dibble Ave Nw,Aid Response,1/20/23 10:52,47.701929,-122.367398,POINT (-122.367398 47.701929),F230008605
1112 4th Ave,Low Acuity Response,1/20/23 10:54,47.606881,-122.333635,POINT (-122.333635 47.606881),F230008606
8th Ave Nw / Nw 79th St,Aid Response,1/20/23 11:00,47.686197,-122.366003,POINT (-122.366003 47.686197),F230008607
742 S Concord St,Low Acuity Response,1/20/23 11:01,47.523921,-122.324485,POINT (-122.324485 47.523921),F230008608
12745 30th Ave Ne,Nurseline/AMR,1/20/23 11:09,47.721359,-122.296339,POINT (-122.296339 47.721359),F230008610
1207 Westlake Ave N,Auto Fire Alarm,1/20/23 11:17,47.629763,-122.341006,POINT (-122.341006 47.629763),F230008612
M L King Jr Way S / S Henderson St,Aid Response,1/20/23 11:18,47.523246,-122.279209,POINT (-122.279209 47.523246),F230008613
Ne 130th St / Lake City Way Ne,Illegal Burn,1/20/23 11:20,47.722899,-122.293194,POINT (-122.293194 47.722899),F230008614
2037 34th Ave S,Nurseline/AMR,1/20/23 11:27,47.58483,-122.289786,POINT (-122.289786 47.58483),F230008615
6420 California Ave Sw,Aid Response,1/20/23 11:32,47.545489,-122.387208,POINT (-122.387208 47.545489),F230008616
401 Broadway,Medic Response,1/20/23 11:33,47.605225,-122.32075,POINT (-122.32075 47.605225),F230008617
211 W Highland Dr,Medic Response,1/20/23 11:39,47.629582,-122.359358,POINT (-122.359358 47.629582),F230008618
3414 3rd Ave W,Auto Fire Alarm,1/20/23 11:43,47.650833,-122.360877,POINT (-122.360877 47.650833),F230008619
7971 Seward Park Ave S,Aid Response,1/20/23 11:45,47.529807,-122.266327,POINT (-122.266327 47.529807),F230008622
2024 3rd Ave,Aid Response,1/20/23 11:48,47.612578,-122.341197,POINT (-122.341197 47.612578),F230008623
1600 2nd Ave,Triaged Incident,1/20/23 11:51,47.610278,-122.339812,POINT (-122.339812 47.610278),F230008624
5444 Delridge Way Sw,Medic Response- Overdose,1/20/23 11:59,47.553321,-122.362969,POINT (-122.362969 47.553321),F230008625
2806 Ne 127th St,Aid Response,1/20/23 12:03,47.721102,-122.297679,POINT (-122.297679 47.721102),F230008626
401 Ne Northgate Way,Aid Response,1/20/23 12:05,47.708603,-122.324575,POINT (-122.324575 47.708603),F230008627
611 12th Ave S,Aid Response,1/20/23 12:05,47.597409,-122.317227,POINT (-122.317227 47.597409),F230008628
298 Yesler Way,Aid Response,1/20/23 12:08,47.601716,-122.330265,POINT (-122.330265 47.601716),F230008629
710 Cherry St,Aid Response,1/20/23 12:23,47.605387,-122.327511,POINT (-122.327511 47.605387),F230008633
605 N 137th St,Natural Gas Leak,1/20/23 12:24,47.727983,-122.350771,POINT (-122.350771 47.727983),F230008634
N 80th St / 1st Ave Ne,Aid Response,1/20/23 12:27,47.68685,-122.328333,POINT (-122.328333 47.68685),F230008635
224 Westlake Ave N,Aid Response,1/20/23 12:33,47.619979,-122.338473,POINT (-122.338473 47.619979),F230008636
3006 S Dawson St,Nurseline/AMR,1/20/23 12:43,47.555352,-122.293901,POINT (-122.293901 47.555352),F230008637
1101 2nd Ave,Rubbish Fire,1/20/23 12:46,47.605873,-122.335782,POINT (-122.335782 47.605873),F230008638
132 N 132nd St,Alarm Bell,1/20/23 12:53,47.725062,-122.358037,POINT (-122.358037 47.725062),F230008639
123,Triaged Incident,1/20/23 12:56,47.600167,-122.330113,POINT (-122.330113 47.600167),F230008640
14019 32nd Ave Ne,Aid Response,1/20/23 12:58,47.730237,-122.293788,POINT (-122.293788 47.730237),F230008641
14303 Aurora Ave N,Aid Response,1/20/23 13:01,47.732341,-122.345077,POINT (-122.345077 47.732341),F230008642
80 Stewart St,Aid Response,1/20/23 13:02,47.609799,-122.34195,POINT (-122.34195 47.609799),F230008643
1st Ave S / Yesler Way,Low Acuity Response,1/20/23 13:05,47.601722,-122.334179,POINT (-122.334179 47.601722),F230008645
M L King Jr Way S / S Graham St,MVI - Motor Vehicle Incident,1/20/23 13:05,47.546057,-122.285631,POINT (-122.285631 47.546057),F230008644
747 N 135th St,Nurseline/AMR,1/20/23 13:06,47.726803,-122.347793,POINT (-122.347793 47.726803),F230008646
6008 Ann Arbor Ave Ne,Medic Response,1/20/23 13:08,47.673232,-122.275872,POINT (-122.275872 47.673232),F230008647
1202 Nw 75th St,Aid Response Yellow,1/20/23 13:16,47.683251,-122.371488,POINT (-122.371488 47.683251),F230008648
11039 17th Ave Ne,Aid Response,1/20/23 13:24,47.709397,-122.309982,POINT (-122.309982 47.709397),F230008652
2323 Eastlake Ave E,Medic Response,1/20/23 13:29,47.63998,-122.325891,POINT (-122.325891 47.63998),F230008653
1221 1st Ave,Aid Response,1/20/23 13:30,47.606268,-122.337677,POINT (-122.337677 47.606268),F230008654
2445 Nw 57th St,Nurseline/AMR,1/20/23 13:32,47.670187,-122.388155,POINT (-122.388155 47.670187),F230008656
2024 3rd Ave,Aid Response,1/20/23 13:34,47.612578,-122.341197,POINT (-122.341197 47.612578),F230008657
904 7th Ave,Aid Response,1/20/23 13:41,47.6069,-122.329051,POINT (-122.329051 47.6069),F230008658
2212 N 65th St,Low Acuity Response,1/20/23 13:45,47.675968,-122.331291,POINT (-122.331291 47.675968),F230008659
1039 6th Ave S,Nurseline/AMR,1/20/23 13:47,47.593751,-122.325968,POINT (-122.325968 47.593751),F230008660
600 Stewart St,Aid Response,1/20/23 13:53,47.613622,-122.337015,POINT (-122.337015 47.613622),F230008661
14396 30th Ave Ne,Auto Fire Alarm,1/20/23 13:56,47.732881,-122.296531,POINT (-122.296531 47.732881),F230008662
2726 60th Ave Sw,Aid Response,1/20/23 13:57,47.578944,-122.409347,POINT (-122.409347 47.578944),F230008663
119 W Roy St,Aid Response,1/20/23 14:01,47.625719,-122.358249,POINT (-122.358249 47.625719),F230008664
1000 4th Ave,Aid Response,1/20/23 14:01,47.606088,-122.332909,POINT (-122.332909 47.606088),F230008665
Virginia St / 5th Ave,Aid Response,1/20/23 14:02,47.613727,-122.339174,POINT (-122.339174 47.613727),F230008666
4742 18th Ave Ne,Aid Response,1/20/23 14:07,47.663307,-122.30835,POINT (-122.30835 47.663307),F230008667
525 14th Ave E,Auto Fire Alarm,1/20/23 14:14,47.623391,-122.314649,POINT (-122.314649 47.623391),F230008670
902 N 130TH ST,Dumpster Fire,1/20/23 14:16,47.723218,-122.348162,POINT (-122.348162 47.723218),F230008672
902 Ne 128th St,Dumpster Fire,1/20/23 14:17,47.722348,-122.319982,POINT (-122.319982 47.722348),F230008673
10056 Renton Ave S,Auto Fire Alarm,1/20/23 14:20,47.511175,-122.260991,POINT (-122.260991 47.511175),F230008674
506 10th Ave E,Nurseline/AMR,1/20/23 14:24,47.623183,-122.319906,POINT (-122.319906 47.623183),F230008675
12525 Aurora Ave N,Aid Response,1/20/23 14:25,47.719793,-122.344939,POINT (-122.344939 47.719793),F230008676
4320 Sw Myrtle St,Auto Fire Alarm,1/20/23 14:27,47.53989,-122.387519,POINT (-122.387519 47.53989),F230008677
401 BROADWAY E,Aid Response,1/20/23 14:28,47.621988,-122.320906,POINT (-122.320906 47.621988),F230008678
4831 35th Ave Sw,Aid Response,1/20/23 14:34,47.558988,-122.376234,POINT (-122.376234 47.558988),F230008679
M L King Jr Way S / Rainier Ave S,Medic Response- 7 per Rule,1/20/23 14:57,47.576359,-122.29663,POINT (-122.29663 47.576359),F230008682
810 Virginia St,Aid Response,1/20/23 14:57,47.615789,-122.336507,POINT (-122.336507 47.615789),F230008683
S King St / Rainier Ave S,Medic Response- 7 per Rule,1/20/23 14:59,47.598331,-122.313407,POINT (-122.313407 47.598331),F230008684
2030 3rd Ave,Aid Response,1/20/23 15:00,47.612626,-122.341277,POINT (-122.341277 47.612626),F230008685
13507 North Park Ave N,Low Acuity Response,1/20/23 15:17,47.727026,-122.349527,POINT (-122.349527 47.727026),F230008688
2200 Thorndyke Ave W,Auto Fire Alarm,1/20/23 15:21,47.638421,-122.38795,POINT (-122.38795 47.638421),F230008689
2820 E Cherry St,Aid Response,1/20/23 15:22,47.607996,-122.29572,POINT (-122.29572 47.607996),F230008690
ALDER ST / TERRY AVE,Aid Response,1/20/23 15:23,47.603877,-122.321685,POINT (-122.321685 47.603877),F230008691
9601 35th Ave Sw,Medic Response,1/20/23 15:26,47.517478,-122.376884,POINT (-122.376884 47.517478),F230008693
500 4th Ave,Nurseline/AMR,1/20/23 15:27,47.60252,-122.329645,POINT (-122.329645 47.60252),F230008694
514 S King St,Triaged Incident,1/20/23 15:29,47.598356,-122.327484,POINT (-122.327484 47.598356),F230008695
419 Occidental Ave S,Aid Response,1/20/23 15:30,47.599026,-122.332883,POINT (-122.332883 47.599026),F230008696
5915 Delridge Way Sw,Low Acuity Response,1/20/23 15:31,47.549955,-122.363012,POINT (-122.363012 47.549955),F230008697
6040 21st Ave Sw,Medic Response,1/20/23 15:36,47.548878,-122.359823,POINT (-122.359823 47.548878),F230008698
13300 Stone Ave N,Aid Response,1/20/23 15:39,47.725515,-122.3423,POINT (-122.3423 47.725515),F230008699
509 3rd Ave,Medic Response- Overdose,1/20/23 15:40,47.602114,-122.330809,POINT (-122.330809 47.602114),F230008700
2nd Ave S / S Jackson St,Aid Response,1/20/23 15:44,47.599201,-122.331578,POINT (-122.331578 47.599201),F230008702
1440 Nw 52nd St,Aid Response,1/20/23 15:55,47.666432,-122.374636,POINT (-122.374636 47.666432),F230008703
124 2nd Ave S,Aid Response,1/20/23 15:56,47.601608,-122.331563,POINT (-122.331563 47.601608),F230008706
9400 Rainier Ave S,Auto Fire Alarm,1/20/23 15:56,47.519834,-122.26509,POINT (-122.26509 47.519834),F230008705
300 Pine St,Aid Response,1/20/23 16:04,47.610743,-122.338702,POINT (-122.338702 47.610743),F230008707
39 W Etruria St,Activated CO Detector,1/20/23 16:08,47.647777,-122.35827,POINT (-122.35827 47.647777),F230008708
3rd Ave / Pike St,Aid Response,1/20/23 16:11,47.60975,-122.337793,POINT (-122.337793 47.60975),F230008709
12054 Roosevelt Way Ne,Nurseline/AMR,1/20/23 16:14,47.716097,-122.31803,POINT (-122.31803 47.716097),F230008710
500 5th Ave,Aid Response,1/20/23 16:21,47.602985,-122.328535,POINT (-122.328535 47.602985),F230008711
124 2nd Ave S,Aid Response,1/20/23 16:24,47.601608,-122.331563,POINT (-122.331563 47.601608),F230008712
2057 41st Ave E,Automatic Fire Alarm Resd,1/20/23 16:25,47.637369,-122.279624,POINT (-122.279624 47.637369),F230008713
11501 15th Ave Ne,Aid Response,1/20/23 16:31,47.712167,-122.312433,POINT (-122.312433 47.712167),F230008714
17th Ave Ne / Ne 143rd St,4RED - 2 + 1 + 1,1/20/23 16:32,47.732097,-122.310026,POINT (-122.310026 47.732097),F230008715
2611 S Dearborn St,Low Acuity Response,1/20/23 16:44,47.595541,-122.298643,POINT (-122.298643 47.595541),F230008716
3rd Ave / Blanchard St,Aid Response,1/20/23 16:47,47.613936,-122.343494,POINT (-122.343494 47.613936),F230008718
605 Boylston Ave E,Aid Response,1/20/23 16:52,47.624307,-122.323039,POINT (-122.323039 47.624307),F230008719
5335 18th Ave S,Aid Response,1/20/23 16:53,47.55451,-122.309861,POINT (-122.309861 47.55451),F230008720
405 M L King Jr Way S,Triaged Incident,1/20/23 17:06,47.599173,-122.297417,POINT (-122.297417 47.599173),F230008721
Roosevelt Way Ne / Ne 67th St,Aid Response,1/20/23 17:08,47.677283,-122.317383,POINT (-122.317383 47.677283),F230008723
2301 E Union St,Aid Response,1/20/23 17:08,47.612941,-122.302697,POINT (-122.302697 47.612941),F230008722
9262 Rainier Ave S,Aid Response,1/20/23 17:12,47.519853,-122.268364,POINT (-122.268364 47.519853),F230008725
2710 BEACON AVE S,Alarm Bell,1/20/23 17:14,47.5791,-122.312035,POINT (-122.312035 47.5791),F230008726
715 Spring St,Aid Response,1/20/23 17:18,47.608268,-122.330056,POINT (-122.330056 47.608268),F230008727
16th Ave / E Pike St,Aid Response,1/20/23 17:19,47.614109,-122.311466,POINT (-122.311466 47.614109),F230008728
3835 46th Ave Ne,Aid Response,1/20/23 17:21,47.655909,-122.278339,POINT (-122.278339 47.655909),F230008729
12708 12th Ave Ne,Aid Response,1/20/23 17:22,47.721286,-122.315398,POINT (-122.315398 47.721286),F230008730
800 Occidental Ave S,EVENT - Special Event,1/20/23 17:23,47.595692,-122.333273,POINT (-122.333273 47.595692),F230008731
6285 Airport Way S,Aid Response,1/20/23 17:23,47.546839,-122.313371,POINT (-122.313371 47.546839),F230008732
3802 S Othello St,Aid Response,1/20/23 17:24,47.537035,-122.28468,POINT (-122.28468 47.537035),F230008733
13737 32nd Ave Ne,Low Acuity Response,1/20/23 17:28,47.728444,-122.293645,POINT (-122.293645 47.728444),F230008734
6004 31st Ave Sw,Nurseline/AMR,1/20/23 17:32,47.548281,-122.37207,POINT (-122.37207 47.548281),F230008735
5009 Roosevelt Way Ne,Aid Response,1/20/23 17:33,47.664998,-122.317403,POINT (-122.317403 47.664998),F230008736
624 Yale Ave N,Natural Gas Odor,1/20/23 17:33,47.624449,-122.330457,POINT (-122.330457 47.624449),F230008737
13716 Lake City Way Ne,Aid Response,1/20/23 17:36,47.72838,-122.292253,POINT (-122.292253 47.72838),F230008738
522 S KING ST,Medic Response- 7 per Rule,1/20/23 17:39,47.598356,-122.327378,POINT (-122.327378 47.598356),F230008739
1005 Spring St,Auto Fire Alarm,1/20/23 17:41,47.609611,-122.326845,POINT (-122.326845 47.609611),F230008741
6600 Roosevelt Way Ne,Aid Response,1/20/23 17:42,47.676554,-122.317373,POINT (-122.317373 47.676554),F230008742
221 18th Ave S,Low Acuity Response,1/20/23 17:43,47.600659,-122.308964,POINT (-122.308964 47.600659),F230008743
